"localID","SurveyDate","X","Year","Month","Day","Observer","Latitude","Longitude","County","State","common_name","Comments","AOU_code","EnglishFull","Genus","Species","isodate","state_name"
"2433","6/29/1974","00:00.0","1974","6","29","Hundertmark","NULL","NULL","Rio Arriba","NM","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",1974-06-29,"New Mexico"
"2434","7/5/1975","00:00.0","1975","7","5","Hundertmark","NULL","NULL","Rio Arriba","NM","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",1975-07-05,"New Mexico"
"2435","7/5/1975","00:00.0","1975","7","5","Hundertmark","NULL","NULL","Rio Arriba","NM","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",1975-07-05,"New Mexico"
"2436","NULL","","1987","6","NULL","Stahlecker","NULL","NULL","Rio Arriba","NM","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",NA,"New Mexico"
"2437","7/15/1989","00:00.0","1989","7","15","Lewis","NULL","NULL","Rio Arriba","NM","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",1989-07-15,"New Mexico"
"2438","7/15/1990","00:00.0","1990","7","15","Stahlecker","NULL","NULL","Rio Arriba","NM","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",1990-07-15,"New Mexico"
"2439","6/13/1992","00:00.0","1992","6","13","Stahlecker","NULL","NULL","Rio Arriba","NM","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",1992-06-13,"New Mexico"
"2440","6/13/1992","00:00.0","1992","6","13","Stahlecker","NULL","NULL","Rio Arriba","NM","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",1992-06-13,"New Mexico"
"2441","7/10/1993","00:00.0","1993","7","10","Stahlecker","NULL","NULL","Rio Arriba","NM","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",1993-07-10,"New Mexico"
"2442","6/11/1994","00:00.0","1994","6","11","Stahlecker","NULL","NULL","Rio Arriba","NM","Eared Grebe","NULL","00040","Eared Grebe","Podiceps","nigricollis",1994-06-11,"New Mexico"
"2443","6/11/1994","00:00.0","1994","6","11","Stahlecker","NULL","NULL","Rio Arriba","NM","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",1994-06-11,"New Mexico"
"2444","6/28/1994","00:00.0","1994","6","28","Stahlecker","NULL","NULL","Rio Arriba","NM","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",1994-06-28,"New Mexico"
"1317","5/14/2010","00:00.0","2010","5","14","Spicer","NULL","NULL","Kootenai","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2010-05-14,"Idaho"
"1318","4/21/2009","00:00.0","2009","4","21","Sauder/Gray","NULL","NULL","Nez Perce","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-21,"Idaho"
"1319","4/21/2009","00:00.0","2009","4","21","Gray/Sauder","NULL","NULL","Idaho","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-21,"Idaho"
"1320","4/21/2009","00:00.0","2009","4","21","Sauder/Gray","NULL","NULL","Nez Perce","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-21,"Idaho"
"1321","4/21/2009","00:00.0","2009","4","21","Sauder/Gray","NULL","NULL","Nez Perce","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-21,"Idaho"
"1322","4/21/2009","00:00.0","2009","4","21","Sauder/Gray","NULL","NULL","Nez Perce","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-21,"Idaho"
"1323","5/19/2009","00:00.0","2009","5","19","Nielson et al.","NULL","NULL","Kootenai","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-05-19,"Idaho"
"1324","5/12/2010","00:00.0","2010","5","12","Spicer","NULL","NULL","Kootenai","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2010-05-12,"Idaho"
"1325","5/19/2009","00:00.0","2009","5","19","Nielson et al.","NULL","NULL","Kootenai","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-05-19,"Idaho"
"1326","6/4/2009","00:00.0","2009","6","4","Biesen","NULL","NULL","Oneida","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-06-04,"Idaho"
"1327","5/13/2009","00:00.0","2009","5","13","Wakkinen","NULL","NULL","Boundary","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-05-13,"Idaho"
"1328","7/24/2010","00:00.0","2010","7","24","N/A","NULL","NULL","Canyon","ID","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",2010-07-24,"Idaho"
"1329","8/2/2010","00:00.0","2010","8","2","N/A","NULL","NULL","Canyon","ID","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",2010-08-02,"Idaho"
"1330","8/10/2010","00:00.0","2010","8","10","N/A","NULL","NULL","Canyon","ID","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",2010-08-10,"Idaho"
"1331","5/15/2009","00:00.0","2009","5","15","Zerigue","NULL","NULL","Canyon","ID","Great Egret","NULL","01960","Great Egret","Ardea","alba",2009-05-15,"Idaho"
"1332","5/15/2009","00:00.0","2009","5","15","Zerigue","NULL","NULL","Canyon","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-05-15,"Idaho"
"1333","7/15/2010","00:00.0","2010","7","15","Ehlers/Runco","NULL","NULL","Owyhee","ID","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2010-07-15,"Idaho"
"1334","7/15/2010","00:00.0","2010","7","15","Ehlers/Runco","NULL","NULL","Owyhee","ID","Snowy Egret","NULL","01970","Snowy Egret","Egretta","thula",2010-07-15,"Idaho"
"1335","7/15/2010","00:00.0","2010","7","15","Ehlers/Runco","NULL","NULL","Owyhee","ID","Heron or Egret Species","NULL","01945","unid. Heron / Egret","Ardea","sp",2010-07-15,"Idaho"
"1336","7/15/2010","00:00.0","2010","7","15","Ehlers/Runco","NULL","NULL","Owyhee","ID","Great Egret","NULL","01960","Great Egret","Ardea","alba",2010-07-15,"Idaho"
"1337","7/15/2010","00:00.0","2010","7","15","Ehlers/Runco","NULL","NULL","Owyhee","ID","Forster's Tern","NULL","00690","Forster's Tern","Sterna","forsteri",2010-07-15,"Idaho"
"1338","7/15/2010","00:00.0","2010","7","15","Ehlers/Runco","NULL","NULL","Owyhee","ID","Black Tern","NULL","00770","Black Tern","Chlidonias","niger",2010-07-15,"Idaho"
"1339","4/28/2010","00:00.0","2010","4","28","Ehlers/Runco","NULL","NULL","Owyhee","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2010-04-28,"Idaho"
"1340","4/10/2009","00:00.0","2009","4","10","McCarthy","NULL","NULL","Ada","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-10,"Idaho"
"1341","5/10/2009","00:00.0","2009","5","10","McCarthy","NULL","NULL","Canyon","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-05-10,"Idaho"
"1342","5/31/2009","00:00.0","2009","5","31","Sturts","NULL","NULL","Kootenai","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-05-31,"Idaho"
"1343","6/22/2010","00:00.0","2010","6","22","Moulton et al.","NULL","NULL","Bonneville","ID","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2010-06-22,"Idaho"
"1344","6/22/2010","00:00.0","2010","6","22","Moulton et al.","NULL","NULL","Bonneville","ID","Franklin's Gull","NULL","00590","Franklin's Gull","Larus","pipixcan",2010-06-22,"Idaho"
"1345","4/29/2009","00:00.0","2009","4","29","Cavallaro","NULL","NULL","Fremont","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-29,"Idaho"
"1346","6/5/2009","00:00.0","2009","6","5","Robison/Nielson","NULL","NULL","Fremont","ID","Ring-billed Gull","NULL","00540","Ring-billed Gull","Larus","delawarensis",2009-06-05,"Idaho"
"1347","6/5/2009","00:00.0","2009","6","5","Robison/Nielson","NULL","NULL","Fremont","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-06-05,"Idaho"
"1348","6/5/2009","00:00.0","2009","6","5","Robison/Nielson","NULL","NULL","Fremont","ID","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2009-06-05,"Idaho"
"1349","6/5/2009","00:00.0","2009","6","5","Robison/Nielson","NULL","NULL","Fremont","ID","Caspian Tern","NULL","00640","Caspian Tern","Hydroprogne","caspia",2009-06-05,"Idaho"
"1350","6/5/2009","00:00.0","2009","6","5","Robison/Nielson","NULL","NULL","Fremont","ID","California Gull","NULL","00530","California Gull","Larus","californicus",2009-06-05,"Idaho"
"1351","6/5/2009","00:00.0","2009","6","5","Robison/Nielson","NULL","NULL","Fremont","ID","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2009-06-05,"Idaho"
"1352","7/2/2010","00:00.0","2010","7","2","Lucid","NULL","NULL","Boundary","ID","Black Tern","NULL","00770","Black Tern","Chlidonias","niger",2010-07-02,"Idaho"
"1353","5/21/2009","00:00.0","2009","5","21","Wakkinen","NULL","NULL","Boundary","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-05-21,"Idaho"
"1354","6/25/2010","00:00.0","2010","6","25","Evans-Mack","NULL","NULL","Valley","ID","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",2010-06-25,"Idaho"
"1355","4/29/2009","00:00.0","2009","4","29","Derrig","NULL","NULL","Bonner","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-29,"Idaho"
"1356","4/29/2009","00:00.0","2009","4","29","Derrig","NULL","NULL","Bonner","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-29,"Idaho"
"1357","7/12/2010","00:00.0","2010","7","12","Wakkinen/Wakkinen","NULL","NULL","Bonner","ID","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",2010-07-12,"Idaho"
"1358","4/27/2009","00:00.0","2009","4","27","Waterbury/Gadwa","NULL","NULL","Lehmi","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-27,"Idaho"
"1359","6/3/2009","00:00.0","2009","6","3","Moulton et al.","NULL","NULL","Blaine","ID","Ring-billed Gull","NULL","00540","Ring-billed Gull","Larus","delawarensis",2009-06-03,"Idaho"
"1360","6/3/2009","00:00.0","2009","6","3","Moulton et al.","NULL","NULL","Blaine","ID","Caspian Tern","NULL","00640","Caspian Tern","Hydroprogne","caspia",2009-06-03,"Idaho"
"1361","6/3/2009","00:00.0","2009","6","3","Moulton et al.","NULL","NULL","Blaine","ID","California Gull","NULL","00530","California Gull","Larus","californicus",2009-06-03,"Idaho"
"1362","6/1/2010","00:00.0","2010","6","1","Moulton et al.","NULL","NULL","Jefferson","ID","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2010-06-01,"Idaho"
"1363","6/1/2010","00:00.0","2010","6","1","Moulton et al.","NULL","NULL","Jefferson","ID","Franklin's Gull","NULL","00590","Franklin's Gull","Larus","pipixcan",2010-06-01,"Idaho"
"1364","6/9/2009","00:00.0","2009","6","9","Nielson/Robison","NULL","NULL","Jefferson","ID","Ring-billed Gull","NULL","00540","Ring-billed Gull","Larus","delawarensis",2009-06-09,"Idaho"
"1437","6/15/1993","00:00.0","1993","6","15","Trost","NULL","NULL","Bingham","ID","Great Egret","NULL","01960","Great Egret","Ardea","alba",1993-06-15,"Idaho"
"1365","4/22/2009","00:00.0","2009","4","22","France et al.","NULL","NULL","Boundary","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-22,"Idaho"
"1366","5/12/2009","00:00.0","2009","5","12","Biesen","NULL","NULL","Bannock","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-05-12,"Idaho"
"1367","5/10/2009","00:00.0","2009","5","10","Cavallaro","NULL","NULL","Teton","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-05-10,"Idaho"
"1368","6/3/2009","00:00.0","2009","6","3","Moulton et al.","NULL","NULL","Cassia","ID","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2009-06-03,"Idaho"
"1369","6/3/2009","00:00.0","2009","6","3","Moulton et al.","NULL","NULL","Cassia","ID","California Gull","NULL","00530","California Gull","Larus","californicus",2009-06-03,"Idaho"
"1370","6/3/2009","00:00.0","2009","6","3","Moulton et al.","NULL","NULL","Cassia","ID","American White Pelican","NULL","01250","American White Pelican","Pelecanus","erythrorhynchos",2009-06-03,"Idaho"
"1371","6/4/2010","00:00.0","2010","6","4","Moulton et al.","NULL","NULL","Cassia","ID","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2010-06-04,"Idaho"
"1372","6/4/2010","00:00.0","2010","6","4","Moulton et al.","NULL","NULL","Cassia","ID","American White Pelican","NULL","01250","American White Pelican","Pelecanus","erythrorhynchos",2010-06-04,"Idaho"
"1373","6/2/2011","00:00.0","2011","6","2","Wackenhut/Lonsinger","NULL","NULL","Cassia","ID","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2011-06-02,"Idaho"
"1374","6/2/2011","00:00.0","2011","6","2","Wackenhut/Lonsinger","NULL","NULL","Cassia","ID","Black-crowned Night-Heron","NULL","02020","Black-crowned Night-Heron","Nycticorax","nycticorax",2011-06-02,"Idaho"
"1375","6/2/2011","00:00.0","2011","6","2","Wackenhut/Lonsinger","NULL","NULL","Cassia","ID","American White Pelican","NULL","01250","American White Pelican","Pelecanus","erythrorhynchos",2011-06-02,"Idaho"
"1376","6/3/2009","00:00.0","2009","6","3","Moulton et al.","NULL","NULL","Cassia","ID","Snowy Egret","NULL","01970","Snowy Egret","Egretta","thula",2009-06-03,"Idaho"
"1377","6/3/2009","00:00.0","2009","6","3","Moulton et al.","NULL","NULL","Cassia","ID","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2009-06-03,"Idaho"
"1378","6/3/2009","00:00.0","2009","6","3","Moulton et al.","NULL","NULL","Cassia","ID","California Gull","NULL","00530","California Gull","Larus","californicus",2009-06-03,"Idaho"
"1379","6/3/2009","00:00.0","2009","6","3","Moulton et al.","NULL","NULL","Cassia","ID","American White Pelican","NULL","01250","American White Pelican","Pelecanus","erythrorhynchos",2009-06-03,"Idaho"
"1380","6/4/2010","00:00.0","2010","6","4","Moulton et al.","NULL","NULL","Cassia","ID","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2010-06-04,"Idaho"
"1381","6/4/2010","00:00.0","2010","6","4","Moulton et al.","NULL","NULL","Cassia","ID","American White Pelican","NULL","01250","American White Pelican","Pelecanus","erythrorhynchos",2010-06-04,"Idaho"
"1382","6/2/2011","00:00.0","2011","6","2","Wackenhut/Lonsinger","NULL","NULL","Cassia","ID","Snowy Egret","NULL","01970","Snowy Egret","Egretta","thula",2011-06-02,"Idaho"
"1383","6/2/2011","00:00.0","2011","6","2","Wackenhut/Lonsinger","NULL","NULL","Cassia","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-06-02,"Idaho"
"1384","6/2/2011","00:00.0","2011","6","2","Wackenhut/Lonsinger","NULL","NULL","Cassia","ID","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2011-06-02,"Idaho"
"1385","6/2/2011","00:00.0","2011","6","2","Wackenhut/Lonsinger","NULL","NULL","Cassia","ID","American White Pelican","NULL","01250","American White Pelican","Pelecanus","erythrorhynchos",2011-06-02,"Idaho"
"1386","6/3/2009","00:00.0","2009","6","3","Moulton/Fisher","NULL","NULL","Cassia","ID","American White Pelican","NULL","01250","American White Pelican","Pelecanus","erythrorhynchos",2009-06-03,"Idaho"
"1387","6/3/2009","00:00.0","2009","6","3","Moulton et al.","NULL","NULL","Cassia","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-06-03,"Idaho"
"1388","6/3/2009","00:00.0","2009","6","3","Moulton/Nielson","NULL","NULL","Cassia","ID","Caspian Tern","NULL","00640","Caspian Tern","Hydroprogne","caspia",2009-06-03,"Idaho"
"1389","6/3/2009","00:00.0","2009","6","3","Moulton/Nielson","NULL","NULL","Cassia","ID","California Gull","NULL","00530","California Gull","Larus","californicus",2009-06-03,"Idaho"
"1390","6/3/2009","00:00.0","2009","6","3","Moulton/Nielson","NULL","NULL","Cassia","ID","American White Pelican","NULL","01250","American White Pelican","Pelecanus","erythrorhynchos",2009-06-03,"Idaho"
"1391","6/4/2010","00:00.0","2010","6","4","Moulton","NULL","NULL","Cassia","ID","American White Pelican","NULL","01250","American White Pelican","Pelecanus","erythrorhynchos",2010-06-04,"Idaho"
"1392","6/2/2011","00:00.0","2011","6","2","Wackenhut/Lonsinger","NULL","NULL","Cassia","ID","American White Pelican","NULL","01250","American White Pelican","Pelecanus","erythrorhynchos",2011-06-02,"Idaho"
"1393","4/27/2009","00:00.0","2009","4","27","Nielson/Robison","NULL","NULL","Jefferson","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-27,"Idaho"
"1394","4/27/2009","00:00.0","2009","4","27","Trost","NULL","NULL","Jefferson","ID","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2009-04-27,"Idaho"
"1395","7/2/2010","00:00.0","2010","7","2","Ehlers/Runco","NULL","NULL","Jefferson","ID","Western Grebe","NULL","00010","Western Grebe","Aechmophorus","occidentalis",2010-07-02,"Idaho"
"1396","6/2/2010","00:00.0","2010","6","2","Moulton et al.","NULL","NULL","Jefferson","ID","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2010-06-02,"Idaho"
"1397","6/2/2010","00:00.0","2010","6","2","Moulton et al.","NULL","NULL","Jefferson","ID","Franklin's Gull","NULL","00590","Franklin's Gull","Larus","pipixcan",2010-06-02,"Idaho"
"1398","4/26/2011","00:00.0","2011","4","26","Ward","NULL","NULL","Ada","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2011-04-26,"Idaho"
"1399","4/26/2011","00:00.0","2011","4","26","Ward","NULL","NULL","Ada","ID","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2011-04-26,"Idaho"
"1400","6/8/2010","00:00.0","2010","6","8","Ehlers/Runco","NULL","NULL","Franklin","ID","White-faced Ibis","NULL","01870","White-faced Ibis","Plegadis","chihi",2010-06-08,"Idaho"
"1401","6/8/2010","00:00.0","2010","6","8","Ehlers/Runco","NULL","NULL","Franklin","ID","Franklin's Gull","NULL","00590","Franklin's Gull","Larus","pipixcan",2010-06-08,"Idaho"
"1402","4/7/2009","00:00.0","2009","4","7","Schoeberl/Potter","NULL","NULL","Payette","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-07,"Idaho"
"1403","4/7/2009","00:00.0","2009","4","7","Schoeberl/Potter","NULL","NULL","Gem","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-07,"Idaho"
"1404","4/7/2009","00:00.0","2009","4","7","Schoeberl/Potter","NULL","NULL","Gem","ID","Double-crested Cormorant","NULL","01200","Double-crested Cormorant","Phalacrocorax","auritus",2009-04-07,"Idaho"
"1405","4/7/2009","00:00.0","2009","4","7","Schoeberl/Potter","NULL","NULL","Gem","ID","Great Blue Heron","NULL","01940","Great Blue Heron","Ardea","herodias",2009-04-07,"Idaho"
